time_s,gaze_x,gaze_y,gaze_z,pupil_size_mm,head_x,head_y,head_z
28.3048,0.0,0.0,1.0,0.0,0.057,1.6,-8.538
28.3187,0.0,0.0,1.0,0.0,0.057,1.6,-8.538
28.3326,0.0,0.0,1.0,0.0,0.057,1.6,-8.538
28.3462,0.0,0.0,1.0,0.0,0.057,1.6,-8.539
28.3606,0.0,0.0,1.0,0.0,0.057,1.6,-8.539
28.3744,0.0,0.0,1.0,0.0,0.057,1.6,-8.539
28.3879,0.0,0.0,1.0,0.0,0.057,1.6,-8.539
28.4021,0.0,0.0,1.0,0.0,0.057,1.6,-8.54
28.4158,0.0,0.0,1.0,0.0,0.057,1.6,-8.54
28.4297,0.0,0.0,1.0,0.0,0.057,1.6,-8.54
28.4433,0.0,0.0,1.0,0.0,0.057,1.6,-8.54
28.4574,0.0,0.0,1.0,0.0,0.057,1.6,-8.54
28.4718,0.0,0.0,1.0,0.0,0.057,1.6,-8.54
28.4849,0.0,0.0,1.0,0.0,0.057,1.6,-8.541
28.499,0.0,0.0,1.0,0.0,0.057,1.6,-8.541
28.5135,0.0,0.0,1.0,0.0,0.057,1.6,-8.541
28.5263,0.0,0.0,1.0,0.0,0.057,1.6,-8.541
28.5404,0.0,0.0,1.0,0.0,0.057,1.6,-8.541
28.5543,0.0,0.0,1.0,0.0,0.057,1.6,-8.541
28.5688,0.0,0.0,1.0,0.0,0.057,1.6,-8.541
28.5833,0.0,0.0,1.0,0.0,0.057,1.6,-8.541
28.5963,0.0,0.0,1.0,0.0,0.057,1.6,-8.541
28.6098,0.0,0.0,1.0,0.0,0.057,1.6,-8.541
28.6242,0.0,0.0,1.0,0.0,0.057,1.6,-8.541
28.6379,0.0,0.0,1.0,0.0,0.057,1.6,-8.541
28.6522,0.0,0.0,1.0,0.0,0.058,1.6,-8.541
28.6659,0.0,0.0,1.0,0.0,0.058,1.6,-8.541
28.6803,0.0,0.0,1.0,0.0,0.058,1.6,-8.541
28.6944,0.0,0.0,1.0,0.0,0.058,1.6,-8.541
28.7077,0.0,0.0,1.0,0.0,0.058,1.6,-8.541
28.7215,0.0,0.0,1.0,0.0,0.058,1.6,-8.541
28.7361,0.0,0.0,1.0,0.0,0.058,1.6,-8.541
28.7505,0.0,0.0,1.0,0.0,0.058,1.6,-8.541
28.7635,0.0,0.0,1.0,0.0,0.058,1.6,-8.541
28.7775,0.0,0.0,1.0,0.0,0.058,1.6,-8.542
28.7915,0.0,0.0,1.0,0.0,0.058,1.6,-8.542
28.8048,0.0,0.0,1.0,0.0,0.058,1.6,-8.542
28.8194,0.0,0.0,1.0,0.0,0.058,1.6,-8.542
28.8328,0.0,0.0,1.0,0.0,0.058,1.6,-8.542
28.8472,0.0,0.0,1.0,0.0,0.058,1.6,-8.542
28.8601,0.0,0.0,1.0,0.0,0.058,1.6,-8.542
28.874,0.0,0.0,1.0,0.0,0.058,1.6,-8.542
28.8875,0.0,0.0,1.0,0.0,0.058,1.6,-8.542
28.9026,0.0,0.0,1.0,0.0,0.058,1.6,-8.542
28.9151,0.0,0.0,1.0,0.0,0.058,1.6,-8.542
28.9294,0.0,0.0,1.0,0.0,0.058,1.6,-8.542
28.944,0.0,0.0,1.0,0.0,0.058,1.6,-8.542
28.957,0.0,0.0,1.0,0.0,0.058,1.6,-8.542
28.9713,0.0,0.0,1.0,0.0,0.058,1.6,-8.542
28.9854,0.0,0.0,1.0,0.0,0.058,1.6,-8.543
28.9988,0.0,0.0,1.0,0.0,0.058,1.6,-8.543
29.0131,0.0,0.0,1.0,0.0,0.058,1.6,-8.543
29.0267,0.0,0.0,1.0,0.0,0.058,1.6,-8.543
29.0405,0.0,0.0,1.0,0.0,0.057,1.6,-8.543
29.0539,0.0,0.0,1.0,0.0,0.057,1.6,-8.543
29.0686,0.0,0.0,1.0,0.0,0.057,1.6,-8.543
29.0834,0.0,0.0,1.0,0.0,0.057,1.6,-8.543
29.097,0.0,0.0,1.0,0.0,0.057,1.6,-8.543
29.1109,0.0,0.0,1.0,0.0,0.057,1.6,-8.543
29.124,0.0,0.0,1.0,0.0,0.057,1.6,-8.543
29.1375,0.0,0.0,1.0,0.0,0.056,1.6,-8.543
29.152,0.0,0.0,1.0,0.0,0.056,1.6,-8.543
29.1654,0.0,0.0,1.0,0.0,0.056,1.6,-8.543
29.1793,0.0,0.0,1.0,0.0,0.056,1.6,-8.543
29.1938,0.0,0.0,1.0,0.0,0.056,1.6,-8.543
29.2075,0.0,0.0,1.0,0.0,0.056,1.6,-8.543
29.2216,0.0,0.0,1.0,0.0,0.056,1.6,-8.543
29.2359,0.0,0.0,1.0,0.0,0.056,1.6,-8.543
29.2495,0.0,0.0,1.0,0.0,0.056,1.6,-8.543
29.2632,0.0,0.0,1.0,0.0,0.056,1.6,-8.543
29.2764,0.0,0.0,1.0,0.0,0.056,1.6,-8.543
29.2904,0.0,0.0,1.0,0.0,0.056,1.6,-8.543
29.3052,0.0,0.0,1.0,0.0,0.056,1.6,-8.543
29.3193,0.0,0.0,1.0,0.0,0.056,1.6,-8.543
29.3323,0.0,0.0,1.0,0.0,0.056,1.6,-8.543
29.3464,0.0,0.0,1.0,0.0,0.055,1.6,-8.543
29.3602,0.0,0.0,1.0,0.0,0.055,1.6,-8.543
29.3739,0.0,0.0,1.0,0.0,0.055,1.6,-8.543
29.3871,0.0,0.0,1.0,0.0,0.055,1.6,-8.543
29.402,0.0,0.0,1.0,0.0,0.055,1.6,-8.543
29.4156,0.0,0.0,1.0,0.0,0.055,1.6,-8.542
29.4309,0.0,0.0,1.0,0.0,0.055,1.6,-8.542
29.4432,0.0,0.0,1.0,0.0,0.055,1.6,-8.542
29.4573,0.0,0.0,1.0,0.0,0.055,1.6,-8.542
29.4715,0.0,0.0,1.0,0.0,0.055,1.6,-8.542
29.4852,0.0,0.0,1.0,0.0,0.055,1.6,-8.542
29.4995,0.0,0.0,1.0,0.0,0.054,1.6,-8.542
29.5129,0.0,0.0,1.0,0.0,0.054,1.6,-8.542
29.5264,0.0,0.0,1.0,0.0,0.054,1.6,-8.542
29.5407,0.0,0.0,1.0,0.0,0.054,1.6,-8.542
29.5544,0.0,0.0,1.0,0.0,0.054,1.6,-8.541
29.5689,0.0,0.0,1.0,0.0,0.054,1.6,-8.541
29.582,0.0,0.0,1.0,0.0,0.054,1.6,-8.541
29.5957,0.0,0.0,1.0,0.0,0.053,1.6,-8.541
29.6102,0.0,0.0,1.0,0.0,0.054,1.6,-8.542
29.6253,0.0,0.0,1.0,0.0,0.054,1.6,-8.541
29.6381,0.0,0.0,1.0,0.0,0.053,1.6,-8.541
29.6523,0.0,0.0,1.0,0.0,0.053,1.6,-8.541
29.6658,0.0,0.0,1.0,0.0,0.053,1.6,-8.541
29.6803,0.0,0.0,1.0,0.0,0.053,1.6,-8.541
29.6935,0.0,0.0,1.0,0.0,0.053,1.6,-8.541
29.7076,0.0,0.0,1.0,0.0,0.053,1.6,-8.541
29.7217,0.0,0.0,1.0,0.0,0.053,1.6,-8.541
29.736,0.0,0.0,1.0,0.0,0.052,1.6,-8.541
29.7503,0.0,0.0,1.0,0.0,0.052,1.6,-8.541
29.7629,0.0,0.0,1.0,0.0,0.052,1.6,-8.541
29.7764,0.0,0.0,1.0,0.0,0.052,1.6,-8.541
29.7906,0.0,0.0,1.0,0.0,0.052,1.6,-8.541
29.8049,0.0,0.0,1.0,0.0,0.052,1.6,-8.541
29.8195,0.0,0.0,1.0,0.0,0.052,1.6,-8.541
29.832,0.0,0.0,1.0,0.0,0.052,1.6,-8.541
29.8459,0.0,0.0,1.0,0.0,0.052,1.6,-8.541
29.8601,0.0,0.0,1.0,0.0,0.051,1.6,-8.541
29.8739,0.0,0.0,1.0,0.0,0.051,1.6,-8.541
29.8875,0.0,0.0,1.0,0.0,0.051,1.6,-8.541
29.9016,0.0,0.0,1.0,0.0,0.051,1.6,-8.542
29.9155,0.0,0.0,1.0,0.0,0.051,1.6,-8.542
29.9297,0.0,0.0,1.0,0.0,0.051,1.6,-8.542
29.9437,0.0,0.0,1.0,0.0,0.051,1.6,-8.542
29.9572,0.0,0.0,1.0,0.0,0.051,1.6,-8.542
29.9708,0.0,0.0,1.0,0.0,0.051,1.6,-8.543
29.9856,0.0,0.0,1.0,0.0,0.051,1.6,-8.543
29.9995,0.0,0.0,1.0,0.0,0.05,1.6,-8.543
30.0128,0.0,0.0,1.0,0.0,0.05,1.6,-8.543
30.0273,0.0,0.0,1.0,0.0,0.05,1.6,-8.543
30.0405,0.0,0.0,1.0,0.0,0.05,1.6,-8.543
30.055,0.0,0.0,1.0,0.0,0.05,1.6,-8.543
30.0694,0.0,0.0,1.0,0.0,0.05,1.6,-8.543
30.0827,0.0,0.0,1.0,0.0,0.05,1.6,-8.544
30.0968,0.0,0.0,1.0,0.0,0.049,1.6,-8.544
30.1099,0.0,0.0,1.0,0.0,0.049,1.6,-8.544
30.1248,0.0,0.0,1.0,0.0,0.049,1.6,-8.544
30.1379,0.0,0.0,1.0,0.0,0.049,1.6,-8.545
30.152,0.0,0.0,1.0,0.0,0.049,1.6,-8.545
30.1652,0.0,0.0,1.0,0.0,0.049,1.6,-8.545
30.1799,0.0,0.0,1.0,0.0,0.049,1.6,-8.545
30.1935,0.0,0.0,1.0,0.0,0.049,1.6,-8.545
30.2068,0.0,0.0,1.0,0.0,0.049,1.6,-8.545
30.221,0.0,0.0,1.0,0.0,0.049,1.6,-8.545
30.2353,0.0,0.0,1.0,0.0,0.049,1.6,-8.545
30.2491,0.0,0.0,1.0,0.0,0.049,1.6,-8.545
30.2637,0.0,0.0,1.0,0.0,0.049,1.6,-8.545
30.277,0.0,0.0,1.0,0.0,0.049,1.6,-8.545
30.2913,0.0,0.0,1.0,0.0,0.05,1.6,-8.546
30.305,0.0,0.0,1.0,0.0,0.05,1.6,-8.546
30.319,0.0,0.0,1.0,0.0,0.05,1.6,-8.546
30.333,0.0,0.0,1.0,0.0,0.05,1.6,-8.546
30.3472,0.0,0.0,1.0,0.0,0.05,1.6,-8.546
30.3629,0.0,0.0,1.0,0.0,0.05,1.6,-8.546
30.375,0.0,0.0,1.0,0.0,0.05,1.6,-8.546
30.3885,0.0,0.0,1.0,0.0,0.05,1.6,-8.547
30.4021,0.0,0.0,1.0,0.0,0.05,1.6,-8.546
30.416,0.0,0.0,1.0,0.0,0.051,1.6,-8.546
30.4297,0.0,0.0,1.0,0.0,0.051,1.6,-8.546
30.444,0.0,0.0,1.0,0.0,0.051,1.6,-8.546
30.4576,0.0,0.0,1.0,0.0,0.051,1.6,-8.547
30.4707,0.0,0.0,1.0,0.0,0.051,1.6,-8.547
30.4843,0.0,0.0,1.0,0.0,0.051,1.6,-8.547
30.4997,0.0,0.0,1.0,0.0,0.051,1.6,-8.547
30.5128,0.0,0.0,1.0,0.0,0.051,1.6,-8.547
30.5264,0.0,0.0,1.0,0.0,0.051,1.6,-8.547
30.5408,0.0,0.0,1.0,0.0,0.051,1.6,-8.548
30.5544,0.0,0.0,1.0,0.0,0.051,1.6,-8.548
30.569,0.0,0.0,1.0,0.0,0.051,1.6,-8.548
30.5833,0.0,0.0,1.0,0.0,0.051,1.6,-8.548
30.5969,0.0,0.0,1.0,0.0,0.051,1.6,-8.548
30.6106,0.0,0.0,1.0,0.0,0.051,1.6,-8.548
30.6242,0.0,0.0,1.0,0.0,0.051,1.6,-8.548
30.6389,0.0,0.0,1.0,0.0,0.05,1.6,-8.548
30.6522,0.0,0.0,1.0,0.0,0.05,1.6,-8.548
30.6658,0.0,0.0,1.0,0.0,0.05,1.6,-8.548
30.6801,0.0,0.0,1.0,0.0,0.05,1.6,-8.548
30.6948,0.0,0.0,1.0,0.0,0.05,1.6,-8.548
30.7082,0.0,0.0,1.0,0.0,0.05,1.6,-8.548
30.7215,0.0,0.0,1.0,0.0,0.05,1.6,-8.548
30.7352,0.0,0.0,1.0,0.0,0.05,1.6,-8.548
30.7494,0.0,0.0,1.0,0.0,0.05,1.6,-8.548
30.7627,0.0,0.0,1.0,0.0,0.05,1.6,-8.548
30.7772,0.0,0.0,1.0,0.0,0.05,1.6,-8.547
30.7911,0.0,0.0,1.0,0.0,0.05,1.6,-8.547
30.8048,0.0,0.0,1.0,0.0,0.05,1.6,-8.547
30.8193,0.0,0.0,1.0,0.0,0.05,1.6,-8.547
30.8324,0.0,0.0,1.0,0.0,0.05,1.6,-8.547
30.8458,0.0,0.0,1.0,0.0,0.051,1.6,-8.547
30.8598,0.0,0.0,1.0,0.0,0.051,1.6,-8.547
30.874,0.0,0.0,1.0,0.0,0.051,1.6,-8.546
30.8883,0.0,0.0,1.0,0.0,0.051,1.6,-8.546
30.902,0.0,0.0,1.0,0.0,0.052,1.6,-8.546
30.9162,0.0,0.0,1.0,0.0,0.052,1.6,-8.546
30.9304,0.0,0.0,1.0,0.0,0.052,1.6,-8.546
30.9441,0.0,0.0,1.0,0.0,0.052,1.6,-8.546
30.958,0.0,0.0,1.0,0.0,0.052,1.6,-8.546
30.9717,0.0,0.0,1.0,0.0,0.052,1.6,-8.547
30.985,0.0,0.0,1.0,0.0,0.052,1.6,-8.547
30.9986,0.0,0.0,1.0,0.0,0.052,1.6,-8.547
31.013,0.0,0.0,1.0,0.0,0.053,1.6,-8.547
31.0269,0.0,0.0,1.0,0.0,0.053,1.6,-8.547
31.0407,0.0,0.0,1.0,0.0,0.053,1.6,-8.547
31.0542,0.0,0.0,1.0,0.0,0.053,1.6,-8.547
31.069,0.0,0.0,1.0,0.0,0.053,1.6,-8.547
31.0827,0.0,0.0,1.0,0.0,0.053,1.6,-8.547
31.0963,0.0,0.0,1.0,0.0,0.053,1.6,-8.547
31.1106,0.0,0.0,1.0,0.0,0.053,1.6,-8.547
31.1245,0.0,0.0,1.0,0.0,0.053,1.6,-8.547
31.1391,0.0,0.0,1.0,0.0,0.053,1.6,-8.547
31.1522,0.0,0.0,1.0,0.0,0.053,1.6,-8.547
31.1661,0.0,0.0,1.0,0.0,0.054,1.6,-8.547
31.1794,0.0,0.0,1.0,0.0,0.054,1.6,-8.547
31.1934,0.0,0.0,1.0,0.0,0.054,1.6,-8.547
31.2071,0.0,0.0,1.0,0.0,0.054,1.6,-8.547
31.2217,0.0,0.0,1.0,0.0,0.054,1.6,-8.547
31.2352,0.0,0.0,1.0,0.0,0.054,1.6,-8.547
31.2491,0.0,0.0,1.0,0.0,0.054,1.6,-8.547
31.2629,0.0,0.0,1.0,0.0,0.054,1.6,-8.547
31.2775,0.0,0.0,1.0,0.0,0.054,1.6,-8.547
31.2909,0.0,0.0,1.0,0.0,0.054,1.6,-8.547
31.3048,0.0,0.0,1.0,0.0,0.054,1.6,-8.547
31.3198,0.0,0.0,1.0,0.0,0.054,1.6,-8.547
31.3338,0.0,0.0,1.0,0.0,0.054,1.6,-8.547
31.3466,0.0,0.0,1.0,0.0,0.054,1.6,-8.547
31.3605,0.0,0.0,1.0,0.0,0.054,1.6,-8.547
31.3743,0.0,0.0,1.0,0.0,0.054,1.6,-8.547
31.389,0.0,0.0,1.0,0.0,0.054,1.6,-8.547
31.4022,0.0,0.0,1.0,0.0,0.053,1.6,-8.547
31.4159,0.0,0.0,1.0,0.0,0.054,1.6,-8.547
31.4296,0.0,0.0,1.0,0.0,0.054,1.6,-8.547
31.4435,0.0,0.0,1.0,0.0,0.053,1.6,-8.547
31.4572,0.0,0.0,1.0,0.0,0.053,1.6,-8.547
31.4713,0.0,0.0,1.0,0.0,0.053,1.6,-8.547
31.4853,0.0,0.0,1.0,0.0,0.053,1.6,-8.548
31.4999,0.0,0.0,1.0,0.0,0.053,1.6,-8.548
31.5133,0.0,0.0,1.0,0.0,0.053,1.6,-8.548
31.5266,0.0,0.0,1.0,0.0,0.053,1.6,-8.548
31.5406,0.0,0.0,1.0,0.0,0.053,1.6,-8.548
31.554,0.0,0.0,1.0,0.0,0.053,1.6,-8.548
31.5688,0.0,0.0,1.0,0.0,0.053,1.6,-8.548
31.5824,0.0,0.0,1.0,0.0,0.052,1.6,-8.548
31.5963,0.0,0.0,1.0,0.0,0.052,1.6,-8.548
31.6095,0.0,0.0,1.0,0.0,0.052,1.6,-8.548
31.6246,0.0,0.0,1.0,0.0,0.052,1.6,-8.548
31.639,0.0,0.0,1.0,0.0,0.051,1.6,-8.548
31.6522,0.0,0.0,1.0,0.0,0.05,1.6,-8.549
31.6657,0.0,0.0,1.0,0.0,0.05,1.6,-8.549
31.6794,0.0,0.0,1.0,0.0,0.049,1.6,-8.549
31.6939,0.0,0.0,1.0,0.0,0.049,1.6,-8.548
31.7078,0.0,0.0,1.0,0.0,0.049,1.6,-8.549
31.7214,0.0,0.0,1.0,0.0,0.049,1.6,-8.549
31.7354,0.0,0.0,1.0,0.0,0.048,1.6,-8.549
31.7492,0.0,0.0,1.0,0.0,0.048,1.6,-8.549
31.763,0.0,0.0,1.0,0.0,0.047,1.6,-8.549
31.7769,0.0,0.0,1.0,0.0,0.047,1.6,-8.55
31.7905,0.0,0.0,1.0,0.0,0.047,1.6,-8.55
31.8049,0.0,0.0,1.0,0.0,0.046,1.6,-8.55
31.8192,0.0,0.0,1.0,0.0,0.046,1.6,-8.55
31.8326,0.0,0.0,1.0,0.0,0.046,1.6,-8.55
31.8466,0.0,0.0,1.0,0.0,0.046,1.6,-8.55
31.86,0.0,0.0,1.0,0.0,0.045,1.6,-8.55
31.8742,0.0,0.0,1.0,0.0,0.045,1.6,-8.55
31.8888,0.0,0.0,1.0,0.0,0.045,1.6,-8.551
31.9021,0.0,0.0,1.0,0.0,0.045,1.6,-8.551
31.9163,0.0,0.0,1.0,0.0,0.045,1.6,-8.551
31.9295,0.0,0.0,1.0,0.0,0.044,1.6,-8.551
31.9435,0.0,0.0,1.0,0.0,0.044,1.6,-8.551
31.9577,0.0,0.0,1.0,0.0,0.045,1.6,-8.551
31.9718,0.0,0.0,1.0,0.0,0.045,1.6,-8.551
31.985,0.0,0.0,1.0,0.0,0.045,1.6,-8.551
31.9995,0.0,0.0,1.0,0.0,0.045,1.6,-8.551
32.0134,0.0,0.0,1.0,0.0,0.045,1.6,-8.551
32.0274,0.0,0.0,1.0,0.0,0.045,1.6,-8.551
32.0409,0.0,0.0,1.0,0.0,0.045,1.6,-8.551
32.0549,0.0,0.0,1.0,0.0,0.045,1.6,-8.551
32.0693,0.0,0.0,1.0,0.0,0.045,1.6,-8.552
32.0823,0.0,0.0,1.0,0.0,0.045,1.6,-8.552
32.0963,0.0,0.0,1.0,0.0,0.046,1.6,-8.551
32.1097,0.0,0.0,1.0,0.0,0.046,1.6,-8.551
32.1245,0.0,0.0,1.0,0.0,0.046,1.6,-8.551
32.1373,0.0,0.0,1.0,0.0,0.046,1.6,-8.551
32.152,0.0,0.0,1.0,0.0,0.046,1.6,-8.551
32.1659,0.0,0.0,1.0,0.0,0.046,1.6,-8.551
32.1802,0.0,0.0,1.0,0.0,0.046,1.6,-8.551
32.1934,0.0,0.0,1.0,0.0,0.046,1.6,-8.551
32.2072,0.0,0.0,1.0,0.0,0.046,1.6,-8.551
32.2218,0.0,0.0,1.0,0.0,0.046,1.6,-8.55
32.2356,0.0,0.0,1.0,0.0,0.046,1.6,-8.55
32.249,0.0,0.0,1.0,0.0,0.046,1.6,-8.55
32.2632,0.0,0.0,1.0,0.0,0.046,1.6,-8.55
32.2774,0.0,0.0,1.0,0.0,0.046,1.6,-8.55
32.2913,0.0,0.0,1.0,0.0,0.047,1.6,-8.55
32.3046,0.0,0.0,1.0,0.0,0.047,1.6,-8.55
32.3188,0.0,0.0,1.0,0.0,0.047,1.6,-8.55
32.3328,0.0,0.0,1.0,0.0,0.047,1.6,-8.55
32.3459,0.0,0.0,1.0,0.0,0.047,1.6,-8.55
32.3608,0.0,0.0,1.0,0.0,0.047,1.6,-8.55
32.3744,0.0,0.0,1.0,0.0,0.047,1.6,-8.55
32.3883,0.0,0.0,1.0,0.0,0.048,1.6,-8.55
32.402,0.0,0.0,1.0,0.0,0.048,1.6,-8.55
32.4157,0.0,0.0,1.0,0.0,0.048,1.6,-8.55
32.4299,0.0,0.0,1.0,0.0,0.048,1.6,-8.55
32.4438,0.0,0.0,1.0,0.0,0.048,1.6,-8.55
32.4571,0.0,0.0,1.0,0.0,0.048,1.6,-8.551
32.4713,0.0,0.0,1.0,0.0,0.048,1.6,-8.551
32.4852,0.0,0.0,1.0,0.0,0.048,1.6,-8.551
32.4991,0.0,0.0,1.0,0.0,0.049,1.6,-8.551
32.513,0.0,0.0,1.0,0.0,0.049,1.6,-8.552
32.527,0.0,0.0,1.0,0.0,0.049,1.6,-8.552
32.5408,0.0,0.0,1.0,0.0,0.049,1.6,-8.552
32.5545,0.0,0.0,1.0,0.0,0.049,1.6,-8.553
32.569,0.0,0.0,1.0,0.0,0.05,1.6,-8.553
32.5825,0.0,0.0,1.0,0.0,0.05,1.6,-8.553
32.5966,0.0,0.0,1.0,0.0,0.05,1.6,-8.553
32.6103,0.0,0.0,1.0,0.0,0.05,1.6,-8.554
32.6241,0.0,0.0,1.0,0.0,0.05,1.6,-8.554
32.6391,0.0,0.0,1.0,0.0,0.051,1.6,-8.554
32.6521,0.0,0.0,1.0,0.0,0.051,1.6,-8.554
32.6654,0.0,0.0,1.0,0.0,0.051,1.6,-8.554
32.6795,0.0,0.0,1.0,0.0,0.052,1.6,-8.555
32.694,0.0,0.0,1.0,0.0,0.052,1.6,-8.555
32.7076,0.0,0.0,1.0,0.0,0.052,1.6,-8.555
32.7214,0.0,0.0,1.0,0.0,0.052,1.6,-8.556
32.7352,0.0,0.0,1.0,0.0,0.052,1.6,-8.556
32.7498,0.0,0.0,1.0,0.0,0.052,1.6,-8.556
32.7626,0.0,0.0,1.0,0.0,0.053,1.6,-8.556
32.7768,0.0,0.0,1.0,0.0,0.053,1.6,-8.557
32.7908,0.0,0.0,1.0,0.0,0.054,1.6,-8.557
32.8045,0.0,0.0,1.0,0.0,0.054,1.6,-8.558
32.8179,0.0,0.0,1.0,0.0,0.054,1.6,-8.558
32.8326,0.0,0.0,1.0,0.0,0.054,1.6,-8.558
32.8461,0.0,0.0,1.0,0.0,0.054,1.6,-8.559
32.86,0.0,0.0,1.0,0.0,0.054,1.6,-8.559
32.8741,0.0,0.0,1.0,0.0,0.054,1.6,-8.559
32.8883,0.0,0.0,1.0,0.0,0.054,1.6,-8.56
32.9025,0.0,0.0,1.0,0.0,0.055,1.6,-8.56
32.9161,0.0,0.0,1.0,0.0,0.055,1.6,-8.56
32.9293,0.0,0.0,1.0,0.0,0.055,1.6,-8.56
32.9435,0.0,0.0,1.0,0.0,0.055,1.6,-8.56
32.9574,0.0,0.0,1.0,0.0,0.055,1.6,-8.56
32.9719,0.0,0.0,1.0,0.0,0.055,1.6,-8.56
32.9848,0.0,0.0,1.0,0.0,0.056,1.6,-8.56
32.9994,0.0,0.0,1.0,0.0,0.056,1.6,-8.56
33.0139,0.0,0.0,1.0,0.0,0.056,1.6,-8.561
33.0272,0.0,0.0,1.0,0.0,0.056,1.6,-8.561
33.0406,0.0,0.0,1.0,0.0,0.056,1.6,-8.561
33.0547,0.0,0.0,1.0,0.0,0.056,1.6,-8.561
33.0699,0.0,0.0,1.0,0.0,0.056,1.6,-8.562
33.0824,0.0,0.0,1.0,0.0,0.056,1.6,-8.562
33.096,0.0,0.0,1.0,0.0,0.056,1.6,-8.562
33.1099,0.0,0.0,1.0,0.0,0.056,1.6,-8.563
33.1244,0.0,0.0,1.0,0.0,0.056,1.6,-8.563
33.1378,0.0,0.0,1.0,0.0,0.056,1.6,-8.563
33.1518,0.0,0.0,1.0,0.0,0.056,1.6,-8.563
33.1652,0.0,0.0,1.0,0.0,0.057,1.6,-8.563
33.1798,0.0,0.0,1.0,0.0,0.057,1.6,-8.563
33.1931,0.0,0.0,1.0,0.0,0.057,1.6,-8.563
33.2068,0.0,0.0,1.0,0.0,0.057,1.6,-8.563
33.2212,0.0,0.0,1.0,0.0,0.057,1.6,-8.563
33.2351,0.0,0.0,1.0,0.0,0.057,1.6,-8.563
33.249,0.0,0.0,1.0,0.0,0.057,1.6,-8.563
33.2626,0.0,0.0,1.0,0.0,0.057,1.6,-8.563
33.2768,0.0,0.0,1.0,0.0,0.057,1.6,-8.563
33.2905,0.0,0.0,1.0,0.0,0.056,1.6,-8.563
33.3044,0.0,0.0,1.0,0.0,0.056,1.6,-8.562
33.319,0.0,0.0,1.0,0.0,0.056,1.6,-8.562
33.332,0.0,0.0,1.0,0.0,0.056,1.6,-8.562
33.3468,0.0,0.0,1.0,0.0,0.056,1.6,-8.562
33.3602,0.0,0.0,1.0,0.0,0.056,1.6,-8.561
33.3742,0.0,0.0,1.0,0.0,0.056,1.6,-8.561
33.3876,0.0,0.0,1.0,0.0,0.056,1.6,-8.561
33.4022,0.0,0.0,1.0,0.0,0.056,1.6,-8.561
33.4159,0.0,0.0,1.0,0.0,0.056,1.6,-8.559
33.4295,0.0,0.0,1.0,0.0,0.056,1.6,-8.559
33.4437,0.0,0.0,1.0,0.0,0.056,1.6,-8.559
33.4573,0.0,0.0,1.0,0.0,0.056,1.6,-8.559
33.4711,0.0,0.0,1.0,0.0,0.056,1.6,-8.559
33.4853,0.0,0.0,1.0,0.0,0.055,1.6,-8.558
33.4993,0.0,0.0,1.0,0.0,0.055,1.6,-8.558
33.5129,0.0,0.0,1.0,0.0,0.055,1.6,-8.557
33.5271,0.0,0.0,1.0,0.0,0.055,1.6,-8.557
33.5414,0.0,0.0,1.0,0.0,0.055,1.6,-8.557
33.5542,0.0,0.0,1.0,0.0,0.054,1.6,-8.557
33.5689,0.0,0.0,1.0,0.0,0.054,1.6,-8.556
33.5825,0.0,0.0,1.0,0.0,0.054,1.6,-8.556
33.5967,0.0,0.0,1.0,0.0,0.054,1.6,-8.556
33.6103,0.0,0.0,1.0,0.0,0.053,1.6,-8.556
33.6247,0.0,0.0,1.0,0.0,0.053,1.6,-8.555
33.6382,0.0,0.0,1.0,0.0,0.053,1.6,-8.555
33.6521,0.0,0.0,1.0,0.0,0.053,1.6,-8.555
33.6658,0.0,0.0,1.0,0.0,0.053,1.6,-8.555
33.6793,0.0,0.0,1.0,0.0,0.053,1.6,-8.555
33.6934,0.0,0.0,1.0,0.0,0.053,1.6,-8.555
33.7075,0.0,0.0,1.0,0.0,0.053,1.6,-8.554
33.7217,0.0,0.0,1.0,0.0,0.053,1.6,-8.554
33.736,0.0,0.0,1.0,0.0,0.053,1.6,-8.554
33.7494,0.0,0.0,1.0,0.0,0.053,1.6,-8.554
33.7629,0.0,0.0,1.0,0.0,0.053,1.6,-8.554
33.7764,0.0,0.0,1.0,0.0,0.053,1.6,-8.553
33.7912,0.0,0.0,1.0,0.0,0.053,1.6,-8.553
33.8043,0.0,0.0,1.0,0.0,0.053,1.6,-8.553
33.8189,0.0,0.0,1.0,0.0,0.053,1.6,-8.553
33.833,0.0,0.0,1.0,0.0,0.053,1.6,-8.553
33.8459,0.0,0.0,1.0,0.0,0.053,1.6,-8.553
33.8602,0.0,0.0,1.0,0.0,0.053,1.6,-8.553
33.8744,0.0,0.0,1.0,0.0,0.053,1.6,-8.553
33.8877,0.0,0.0,1.0,0.0,0.053,1.6,-8.553
33.9019,0.0,0.0,1.0,0.0,0.053,1.6,-8.553
33.9162,0.0,0.0,1.0,0.0,0.053,1.6,-8.553
33.9301,0.0,0.0,1.0,0.0,0.053,1.6,-8.553
33.9437,0.0,0.0,1.0,0.0,0.053,1.6,-8.553
33.9588,0.0,0.0,1.0,0.0,0.053,1.6,-8.553
33.9708,0.0,0.0,1.0,0.0,0.053,1.6,-8.553
33.9854,0.0,0.0,1.0,0.0,0.053,1.6,-8.553
33.9992,0.0,0.0,1.0,0.0,0.053,1.6,-8.553
